SRR5860639,gypsy-7-sim1,4.97,0.55
Sample,TE,All_reads,HQ_reads
SRR5860640,dsec_Antennapedia,0.98,0.97
SRR5860640,dsec_wingless,1.02,1.02
SRR5860640,gypsy-29-dsim,0.11,0.03
SRR5860640,gypsy-7-sim1,4.42,1.06
Sample,TE,All_reads,HQ_reads
SRR5860643,dsec_Antennapedia,0.99,0.98
SRR5860643,dsec_wingless,1.01,1.00
SRR5860643,gypsy-29-dsim,5.57,4.86
SRR5860643,gypsy-7-sim1,28.00,22.19
Sample,TE,All_reads,HQ_reads
SRR5860644,dsec_Antennapedia,0.94,0.93
SRR5860644,dsec_wingless,1.06,1.05
SRR5860644,gypsy-29-dsim,10.53,9.17
SRR5860644,gypsy-7-sim1,31.44,25.75
Sample,TE,All_reads,HQ_reads
SRR5860645,dsec_Antennapedia,0.95,0.95
SRR5860645,dsec_wingless,1.05,1.04
SRR5860645,gypsy-29-dsim,0.07,0.00
SRR5860645,gypsy-7-sim1,1.58,0.10
Sample,TE,All_reads,HQ_reads
SRR5860656,dsec_Antennapedia,0.97,0.96
SRR5860656,dsec_wingless,1.03,1.03
SRR5860656,gypsy-29-dsim,0.06,0.01
SRR5860656,gypsy-7-sim1,1.70,0.13
Sample,TE,All_reads,HQ_reads
SRR5860657,dsec_Antennapedia,0.95,0.95
SRR5860657,dsec_wingless,1.05,1.04
SRR5860657,gypsy-29-dsim,0.08,0.01
SRR5860657,gypsy-7-sim1,1.67,0.13
Sample,TE,All_reads,HQ_reads
SRR5860658,dsec_Antennapedia,0.95,0.95
SRR5860658,dsec_wingless,1.05,1.04
SRR5860658,gypsy-29-dsim,0.07,0.00
SRR5860658,gypsy-7-sim1,1.54,0.09
Sample,TE,All_reads,HQ_reads
SRR5860659,dsec_Antennapedia,0.97,0.95
SRR5860659,dsec_wingless,1.03,1.02
SRR5860659,gypsy-29-dsim,0.07,0.00
SRR5860659,gypsy-7-sim1,1.86,0.10
Sample,TE,All_reads,HQ_reads
SRR5860660,dsec_Antennapedia,0.93,0.92
SRR5860660,dsec_wingless,1.07,1.07
SRR5860660,gypsy-29-dsim,0.06,0.00
SRR5860660,gypsy-7-sim1,1.42,0.10
Sample,TE,All_reads,HQ_reads
SRR5860661,dsec_Antennapedia,0.93,0.93
SRR5860661,dsec_wingless,1.07,1.06
SRR5860661,gypsy-29-dsim,0.05,0.00
SRR5860661,gypsy-7-sim1,1.57,0.11
Sample,TE,All_reads,HQ_reads
SRR5860662,dsec_Antennapedia,0.96,0.96
SRR5860662,dsec_wingless,1.04,1.03
SRR5860662,gypsy-29-dsim,0.08,0.01
SRR5860662,gypsy-7-sim1,1.80,0.12
Sample,TE,All_reads,HQ_reads
SRR5860663,dsec_Antennapedia,0.95,0.94
SRR5860663,dsec_wingless,1.05,1.05
SRR5860663,gypsy-29-dsim,0.09,0.00
SRR5860663,gypsy-7-sim1,1.38,0.10
Sample,TE,All_reads,HQ_reads
SRR5860664,dsec_Antennapedia,0.94,0.93
SRR5860664,dsec_wingless,1.06,1.06
SRR5860664,gypsy-29-dsim,0.06,0.01
SRR5860664,gypsy-7-sim1,1.72,0.11
Sample,TE,All_reads,HQ_reads
SRR5860665,dsec_Antennapedia,0.95,0.94
SRR5860665,dsec_wingless,1.05,1.04
SRR5860665,gypsy-29-dsim,0.06,0.00
SRR5860665,gypsy-7-sim1,1.39,0.09
Sample,TE,All_reads,HQ_reads
SRR5860666,dsec_Antennapedia,0.98,0.97
SRR5860666,dsec_wingless,1.02,1.00
SRR5860666,gypsy-29-dsim,10.39,8.62
SRR5860666,gypsy-7-sim1,25.69,20.81
Sample,TE,All_reads,HQ_reads
SRR5860667,dsec_Antennapedia,0.96,0.95
SRR5860667,dsec_wingless,1.04,1.02
SRR5860667,gypsy-29-dsim,9.29,7.73
SRR5860667,gypsy-7-sim1,23.56,19.38
Sample,TE,All_reads,HQ_reads
SRR5860668,dsec_Antennapedia,0.96,0.95
SRR5860668,dsec_wingless,1.04,1.03
SRR5860668,gypsy-29-dsim,15.51,13.22
SRR5860668,gypsy-7-sim1,29.25,23.39
Sample,TE,All_reads,HQ_reads
SRR5860669,dsec_Antennapedia,0.96,0.95
SRR5860669,dsec_wingless,1.04,1.03
SRR5860669,gypsy-29-dsim,6.66,5.79
SRR5860669,gypsy-7-sim1,31.37,25.03
Sample,TE,All_reads,HQ_reads
SRR5860670,dsec_Antennapedia,0.96,0.95
SRR5860670,dsec_wingless,1.04,1.03
SRR5860670,gypsy-29-dsim,8.04,6.95
SRR5860670,gypsy-7-sim1,33.06,25.72
Sample,TE,All_reads,HQ_reads
SRR5860671,dsec_Antennapedia,0.97,0.96
SRR5860671,dsec_wingless,1.03,1.01
SRR5860671,gypsy-29-dsim,9.84,8.52
SRR5860671,gypsy-7-sim1,27.68,21.29
Sample,TE,All_reads,HQ_reads
SRR5860672,dsec_Antennapedia,0.96,0.95
SRR5860672,dsec_wingless,1.04,1.02
SRR5860672,gypsy-29-dsim,8.89,7.35
SRR5860672,gypsy-7-sim1,26.95,21.61
Sample,TE,All_reads,HQ_reads
SRR5860673,dsec_Antennapedia,0.95,0.94
SRR5860673,dsec_wingless,1.04,1.02
SRR5860673,gypsy-29-dsim,11.10,9.20
SRR5860673,gypsy-7-sim1,21.39,16.91
Sample,TE,All_reads,HQ_reads
SRR5860674,dsec_Antennapedia,0.96,0.95
SRR5860674,dsec_wingless,1.04,1.02
SRR5860674,gypsy-29-dsim,9.48,7.85
SRR5860674,gypsy-7-sim1,26.73,21.98
Sample,TE,All_reads,HQ_reads
SRR5860675,dsec_Antennapedia,0.96,0.95
SRR5860675,dsec_wingless,1.04,1.02
SRR5860675,gypsy-29-dsim,9.18,7.54
SRR5860675,gypsy-7-sim1,31.01,25.09
Sample,TE,All_reads,HQ_reads
SRR5860676,dsec_Antennapedia,0.94,0.93
SRR5860676,dsec_wingless,1.06,1.05
SRR5860676,gypsy-29-dsim,0.08,0.00
SRR5860676,gypsy-7-sim1,1.51,0.11
Sample,TE,All_reads,HQ_reads
SRR7697345,dsec_Antennapedia,0.96,0.95
SRR7697345,dsec_wingless,1.04,1.03
SRR7697345,gypsy-29-dsim,0.10,0.03
SRR7697345,gypsy-7-sim1,61.70,10.61
Sample,TE,All_reads,HQ_reads
SRR9913024,dsec_Antennapedia,0.93,0.92
SRR9913024,dsec_wingless,1.07,1.05
SRR9913024,gypsy-29-dsim,5.99,4.96
SRR9913024,gypsy-7-sim1,16.59,12.88
