SRR14297441,dmel_Antennapedia,0.90,0.88
SRR14297441,dmel_wingless,1.10,1.09
SRR14297441,gypsy-29-dsim,0.18,0.00
SRR14297441,gypsy-7-sim1,1.45,0.05
SRR14297441,PPI251,8.63,8.33
Sample,TE,All_reads,HQ_reads
SRR14297455,dmel_Antennapedia,0.89,0.87
SRR14297455,dmel_wingless,1.11,1.09
SRR14297455,gypsy-29-dsim,0.18,0.00
SRR14297455,gypsy-7-sim1,0.93,0.07
SRR14297455,PPI251,7.44,7.21
Sample,TE,All_reads,HQ_reads
SRR14297456,dmel_Antennapedia,0.95,0.93
SRR14297456,dmel_wingless,1.05,1.05
SRR14297456,gypsy-29-dsim,0.14,0.01
SRR14297456,gypsy-7-sim1,3.26,0.15
SRR14297456,PPI251,20.17,19.56
Sample,TE,All_reads,HQ_reads
SRR14297770,dmel_Antennapedia,0.91,0.89
SRR14297770,dmel_wingless,1.08,1.08
SRR14297770,gypsy-29-dsim,0.14,0.00
SRR14297770,gypsy-7-sim1,1.83,0.05
SRR14297770,PPI251,9.37,9.15
Sample,TE,All_reads,HQ_reads
SRR14297771,dmel_Antennapedia,0.97,0.95
SRR14297771,dmel_wingless,1.03,1.02
SRR14297771,gypsy-29-dsim,0.12,0.00
SRR14297771,gypsy-7-sim1,2.78,0.10
SRR14297771,PPI251,58.92,56.23
Sample,TE,All_reads,HQ_reads
SRR14297794,dmel_Antennapedia,0.90,0.87
SRR14297794,dmel_wingless,1.10,1.10
SRR14297794,gypsy-29-dsim,0.15,0.01
SRR14297794,gypsy-7-sim1,1.75,0.07
SRR14297794,PPI251,8.98,8.78
Sample,TE,All_reads,HQ_reads
SRR14297795,dmel_Antennapedia,0.91,0.89
SRR14297795,dmel_wingless,1.09,1.08
SRR14297795,gypsy-29-dsim,0.15,0.01
SRR14297795,gypsy-7-sim1,1.48,0.09
SRR14297795,PPI251,42.03,39.66
Sample,TE,All_reads,HQ_reads
SRR14297796,dmel_Antennapedia,0.91,0.89
SRR14297796,dmel_wingless,1.09,1.08
SRR14297796,gypsy-29-dsim,0.11,0.00
SRR14297796,gypsy-7-sim1,2.19,0.06
SRR14297796,PPI251,12.93,12.39
Sample,TE,All_reads,HQ_reads
SRR14297813,dmel_Antennapedia,0.88,0.86
SRR14297813,dmel_wingless,1.12,1.11
SRR14297813,gypsy-29-dsim,0.17,0.00
SRR14297813,gypsy-7-sim1,1.30,0.06
SRR14297813,PPI251,8.82,8.51
Sample,TE,All_reads,HQ_reads
SRR14297954,dmel_Antennapedia,0.91,0.89
SRR14297954,dmel_wingless,1.09,1.08
SRR14297954,gypsy-29-dsim,0.20,0.00
SRR14297954,gypsy-7-sim1,2.56,0.07
SRR14297954,PPI251,13.51,12.98
Sample,TE,All_reads,HQ_reads
SRR14298002,dmel_Antennapedia,0.89,0.87
SRR14298002,dmel_wingless,1.11,1.10
SRR14298002,gypsy-29-dsim,0.17,0.00
SRR14298002,gypsy-7-sim1,1.80,0.06
SRR14298002,PPI251,10.54,10.29
Sample,TE,All_reads,HQ_reads
SRR14298028,dmel_Antennapedia,0.90,0.88
SRR14298028,dmel_wingless,1.10,1.09
SRR14298028,gypsy-29-dsim,0.17,0.00
SRR14298028,gypsy-7-sim1,2.42,0.06
SRR14298028,PPI251,15.43,14.85
Sample,TE,All_reads,HQ_reads
SRR14298055,dmel_Antennapedia,0.90,0.88
SRR14298055,dmel_wingless,1.10,1.10
SRR14298055,gypsy-29-dsim,0.16,0.02
SRR14298055,gypsy-7-sim1,1.26,0.05
SRR14298055,PPI251,11.17,10.66
Sample,TE,All_reads,HQ_reads
SRR14298064,dmel_Antennapedia,0.86,0.84
SRR14298064,dmel_wingless,1.14,1.13
SRR14298064,gypsy-29-dsim,0.24,0.00
SRR14298064,gypsy-7-sim1,2.18,0.05
SRR14298064,PPI251,10.28,9.96
Sample,TE,All_reads,HQ_reads
SRR14298091,dmel_Antennapedia,0.86,0.84
SRR14298091,dmel_wingless,1.14,1.13
SRR14298091,gypsy-29-dsim,0.15,0.01
SRR14298091,gypsy-7-sim1,2.43,0.08
SRR14298091,PPI251,16.28,15.78
Sample,TE,All_reads,HQ_reads
SRR14298093,dmel_Antennapedia,0.89,0.87
SRR14298093,dmel_wingless,1.11,1.10
SRR14298093,gypsy-29-dsim,0.17,0.00
SRR14298093,gypsy-7-sim1,1.49,0.07
SRR14298093,PPI251,14.20,13.72
Sample,TE,All_reads,HQ_reads
SRR14298094,dmel_Antennapedia,0.90,0.88
SRR14298094,dmel_wingless,1.10,1.09
SRR14298094,gypsy-29-dsim,0.12,0.00
SRR14298094,gypsy-7-sim1,1.60,0.08
SRR14298094,PPI251,12.84,12.48
Sample,TE,All_reads,HQ_reads
SRR14298105,dmel_Antennapedia,0.85,0.82
SRR14298105,dmel_wingless,1.15,1.14
SRR14298105,gypsy-29-dsim,0.15,0.00
SRR14298105,gypsy-7-sim1,2.32,0.07
SRR14298105,PPI251,9.33,8.90
Sample,TE,All_reads,HQ_reads
SRR14306821,dmel_Antennapedia,0.97,0.95
SRR14306821,dmel_wingless,1.03,1.02
SRR14306821,gypsy-29-dsim,0.07,0.00
SRR14306821,gypsy-7-sim1,2.91,0.22
SRR14306821,PPI251,25.22,24.66
Sample,TE,All_reads,HQ_reads
SRR14306822,dmel_Antennapedia,0.88,0.85
SRR14306822,dmel_wingless,1.12,1.10
SRR14306822,gypsy-29-dsim,0.20,0.01
SRR14306822,gypsy-7-sim1,19.98,13.74
SRR14306822,PPI251,29.65,28.51
Sample,TE,All_reads,HQ_reads
SRR14306823,dmel_Antennapedia,0.93,0.91
SRR14306823,dmel_wingless,1.07,1.06
SRR14306823,gypsy-29-dsim,0.18,0.01
SRR14306823,gypsy-7-sim1,0.89,0.06
SRR14306823,PPI251,8.65,8.37
Sample,TE,All_reads,HQ_reads
SRR14306824,dmel_Antennapedia,0.91,0.89
SRR14306824,dmel_wingless,1.09,1.08
SRR14306824,gypsy-29-dsim,0.12,0.00
SRR14306824,gypsy-7-sim1,1.88,0.07
SRR14306824,PPI251,16.61,15.90
Sample,TE,All_reads,HQ_reads
SRR14306825,dmel_Antennapedia,0.98,0.96
SRR14306825,dmel_wingless,1.02,1.01
SRR14306825,gypsy-29-dsim,0.10,0.00
SRR14306825,gypsy-7-sim1,1.89,0.09
SRR14306825,PPI251,18.15,17.69
Sample,TE,All_reads,HQ_reads
SRR14306826,dmel_Antennapedia,0.91,0.89
SRR14306826,dmel_wingless,1.09,1.08
SRR14306826,gypsy-29-dsim,0.16,0.00
SRR14306826,gypsy-7-sim1,1.33,0.07
SRR14306826,PPI251,8.88,8.58
Sample,TE,All_reads,HQ_reads
SRR14306827,dmel_Antennapedia,0.90,0.88
SRR14306827,dmel_wingless,1.10,1.09
SRR14306827,gypsy-29-dsim,0.16,0.00
SRR14306827,gypsy-7-sim1,1.70,0.11
SRR14306827,PPI251,34.13,32.33
Sample,TE,All_reads,HQ_reads
SRR14306828,dmel_Antennapedia,0.93,0.91
SRR14306828,dmel_wingless,1.07,1.06
SRR14306828,gypsy-29-dsim,0.11,0.00
SRR14306828,gypsy-7-sim1,2.12,0.11
SRR14306828,PPI251,14.29,13.93
Sample,TE,All_reads,HQ_reads
SRR14306829,dmel_Antennapedia,0.88,0.85
SRR14306829,dmel_wingless,1.12,1.11
SRR14306829,gypsy-29-dsim,0.15,0.00
SRR14306829,gypsy-7-sim1,1.62,0.06
SRR14306829,PPI251,9.48,9.11
Sample,TE,All_reads,HQ_reads
SRR14306830,dmel_Antennapedia,0.93,0.90
SRR14306830,dmel_wingless,1.07,1.07
SRR14306830,gypsy-29-dsim,0.20,0.01
SRR14306830,gypsy-7-sim1,1.52,0.07
SRR14306830,PPI251,19.39,18.89
Sample,TE,All_reads,HQ_reads
SRR14306831,dmel_Antennapedia,0.86,0.83
SRR14306831,dmel_wingless,1.14,1.14
SRR14306831,gypsy-29-dsim,0.14,0.00
SRR14306831,gypsy-7-sim1,1.40,0.07
SRR14306831,PPI251,14.86,14.21
Sample,TE,All_reads,HQ_reads
SRR14306832,dmel_Antennapedia,0.89,0.87
SRR14306832,dmel_wingless,1.11,1.10
SRR14306832,gypsy-29-dsim,0.17,0.01
SRR14306832,gypsy-7-sim1,1.94,0.05
SRR14306832,PPI251,40.53,39.06
Sample,TE,All_reads,HQ_reads
SRR14306833,dmel_Antennapedia,0.88,0.82
SRR14306833,dmel_wingless,1.11,1.11
SRR14306833,gypsy-29-dsim,0.24,0.00
SRR14306833,gypsy-7-sim1,2.28,0.06
SRR14306833,PPI251,19.86,19.39
Sample,TE,All_reads,HQ_reads
SRR14306834,dmel_Antennapedia,0.94,0.91
SRR14306834,dmel_wingless,1.06,1.06
SRR14306834,gypsy-29-dsim,0.16,0.00
SRR14306834,gypsy-7-sim1,2.33,0.07
SRR14306834,PPI251,12.29,11.89
Sample,TE,All_reads,HQ_reads
SRR14306835,dmel_Antennapedia,0.95,0.93
SRR14306835,dmel_wingless,1.05,1.04
SRR14306835,gypsy-29-dsim,0.13,0.00
SRR14306835,gypsy-7-sim1,1.58,0.12
SRR14306835,PPI251,19.56,18.91
Sample,TE,All_reads,HQ_reads
SRR14306836,dmel_Antennapedia,0.93,0.91
SRR14306836,dmel_wingless,1.07,1.06
SRR14306836,gypsy-29-dsim,0.10,0.00
SRR14306836,gypsy-7-sim1,2.62,0.09
SRR14306836,PPI251,23.61,22.85
Sample,TE,All_reads,HQ_reads
SRR14306837,dmel_Antennapedia,0.95,0.93
SRR14306837,dmel_wingless,1.05,1.04
SRR14306837,gypsy-29-dsim,0.13,0.00
SRR14306837,gypsy-7-sim1,3.27,0.09
SRR14306837,PPI251,12.96,12.66
Sample,TE,All_reads,HQ_reads
SRR14306838,dmel_Antennapedia,0.88,0.85
SRR14306838,dmel_wingless,1.12,1.11
SRR14306838,gypsy-29-dsim,0.19,0.00
SRR14306838,gypsy-7-sim1,0.90,0.05
SRR14306838,PPI251,29.92,29.03
Sample,TE,All_reads,HQ_reads
SRR14306839,dmel_Antennapedia,0.96,0.94
SRR14306839,dmel_wingless,1.04,1.03
SRR14306839,gypsy-29-dsim,0.10,0.00
SRR14306839,gypsy-7-sim1,1.87,0.10
SRR14306839,PPI251,9.35,9.10
Sample,TE,All_reads,HQ_reads
SRR14306840,dmel_Antennapedia,0.91,0.89
SRR14306840,dmel_wingless,1.09,1.08
SRR14306840,gypsy-29-dsim,0.21,0.00
SRR14306840,gypsy-7-sim1,0.85,0.05
SRR14306840,PPI251,13.18,12.76
Sample,TE,All_reads,HQ_reads
SRR14306841,dmel_Antennapedia,0.94,0.92
SRR14306841,dmel_wingless,1.05,1.05
SRR14306841,gypsy-29-dsim,0.11,0.00
SRR14306841,gypsy-7-sim1,2.91,0.07
SRR14306841,PPI251,10.03,9.70
Sample,TE,All_reads,HQ_reads
SRR14306842,dmel_Antennapedia,0.95,0.93
SRR14306842,dmel_wingless,1.05,1.04
SRR14306842,gypsy-29-dsim,0.11,0.00
SRR14306842,gypsy-7-sim1,2.17,0.11
SRR14306842,PPI251,13.33,12.90
Sample,TE,All_reads,HQ_reads
SRR14306843,dmel_Antennapedia,0.93,0.90
SRR14306843,dmel_wingless,1.07,1.06
SRR14306843,gypsy-29-dsim,0.12,0.00
SRR14306843,gypsy-7-sim1,2.73,0.09
SRR14306843,PPI251,14.33,13.94
Sample,TE,All_reads,HQ_reads
SRR14306844,dmel_Antennapedia,0.96,0.94
SRR14306844,dmel_wingless,1.03,1.03
SRR14306844,gypsy-29-dsim,0.21,0.00
SRR14306844,gypsy-7-sim1,4.09,0.13
SRR14306844,PPI251,28.43,26.95
Sample,TE,All_reads,HQ_reads
SRR14306845,dmel_Antennapedia,0.95,0.92
SRR14306845,dmel_wingless,1.05,1.04
SRR14306845,gypsy-29-dsim,0.11,0.00
SRR14306845,gypsy-7-sim1,2.25,0.08
SRR14306845,PPI251,11.51,11.19
Sample,TE,All_reads,HQ_reads
SRR14306846,dmel_Antennapedia,0.93,0.90
SRR14306846,dmel_wingless,1.07,1.07
SRR14306846,gypsy-29-dsim,0.12,0.00
SRR14306846,gypsy-7-sim1,2.43,0.09
SRR14306846,PPI251,15.01,14.67
Sample,TE,All_reads,HQ_reads
SRR14306847,dmel_Antennapedia,0.90,0.88
SRR14306847,dmel_wingless,1.09,1.09
SRR14306847,gypsy-29-dsim,0.13,0.00
SRR14306847,gypsy-7-sim1,2.45,0.08
SRR14306847,PPI251,34.66,33.64
Sample,TE,All_reads,HQ_reads
SRR14306848,dmel_Antennapedia,0.91,0.89
SRR14306848,dmel_wingless,1.09,1.08
SRR14306848,gypsy-29-dsim,0.12,0.00
SRR14306848,gypsy-7-sim1,2.28,0.09
SRR14306848,PPI251,13.58,13.10
Sample,TE,All_reads,HQ_reads
SRR14306849,dmel_Antennapedia,0.96,0.93
SRR14306849,dmel_wingless,1.04,1.03
SRR14306849,gypsy-29-dsim,0.12,0.00
SRR14306849,gypsy-7-sim1,1.68,0.10
SRR14306849,PPI251,14.09,13.63
Sample,TE,All_reads,HQ_reads
SRR14306850,dmel_Antennapedia,0.97,0.95
SRR14306850,dmel_wingless,1.03,1.03
SRR14306850,gypsy-29-dsim,0.10,0.00
SRR14306850,gypsy-7-sim1,1.69,0.10
SRR14306850,PPI251,36.39,34.69
Sample,TE,All_reads,HQ_reads
SRR14308759,dmel_Antennapedia,0.98,0.96
SRR14308759,dmel_wingless,1.01,1.01
SRR14308759,gypsy-29-dsim,0.13,0.00
SRR14308759,gypsy-7-sim1,24.15,16.72
SRR14308759,PPI251,15.30,14.89
Sample,TE,All_reads,HQ_reads
SRR14308760,dmel_Antennapedia,1.01,0.98
SRR14308760,dmel_wingless,0.99,0.99
SRR14308760,gypsy-29-dsim,0.12,0.00
SRR14308760,gypsy-7-sim1,23.74,16.68
SRR14308760,PPI251,15.81,15.35
Sample,TE,All_reads,HQ_reads
SRR14308761,dmel_Antennapedia,1.02,0.99
SRR14308761,dmel_wingless,0.98,0.98
SRR14308761,gypsy-29-dsim,0.14,0.00
SRR14308761,gypsy-7-sim1,24.49,17.16
SRR14308761,PPI251,17.77,17.31
Sample,TE,All_reads,HQ_reads
SRR14308762,dmel_Antennapedia,1.00,0.98
SRR14308762,dmel_wingless,1.00,0.99
SRR14308762,gypsy-29-dsim,0.12,0.00
SRR14308762,gypsy-7-sim1,25.52,18.04
SRR14308762,PPI251,16.58,16.12
Sample,TE,All_reads,HQ_reads
SRR14308763,dmel_Antennapedia,0.88,0.86
SRR14308763,dmel_wingless,1.12,1.11
SRR14308763,gypsy-29-dsim,0.13,0.00
SRR14308763,gypsy-7-sim1,17.29,13.10
SRR14308763,PPI251,9.67,9.38
Sample,TE,All_reads,HQ_reads
SRR14308764,dmel_Antennapedia,0.88,0.85
SRR14308764,dmel_wingless,1.12,1.12
SRR14308764,gypsy-29-dsim,0.19,0.00
SRR14308764,gypsy-7-sim1,17.88,14.05
SRR14308764,PPI251,9.60,9.31
Sample,TE,All_reads,HQ_reads
SRR14308765,dmel_Antennapedia,0.90,0.87
SRR14308765,dmel_wingless,1.10,1.10
SRR14308765,gypsy-29-dsim,0.19,0.00
SRR14308765,gypsy-7-sim1,18.49,14.59
SRR14308765,PPI251,8.86,8.59
Sample,TE,All_reads,HQ_reads
SRR14308766,dmel_Antennapedia,0.90,0.87
SRR14308766,dmel_wingless,1.10,1.09
SRR14308766,gypsy-29-dsim,0.17,0.01
SRR14308766,gypsy-7-sim1,18.60,14.76
SRR14308766,PPI251,9.13,8.86
Sample,TE,All_reads,HQ_reads
SRR14308767,dmel_Antennapedia,0.97,0.94
SRR14308767,dmel_wingless,1.03,1.03
SRR14308767,gypsy-29-dsim,0.74,0.56
SRR14308767,gypsy-7-sim1,22.76,15.89
SRR14308767,PPI251,15.91,15.44
Sample,TE,All_reads,HQ_reads
SRR14308768,dmel_Antennapedia,0.96,0.94
SRR14308768,dmel_wingless,1.04,1.03
SRR14308768,gypsy-29-dsim,0.12,0.00
SRR14308768,gypsy-7-sim1,23.31,16.45
SRR14308768,PPI251,15.71,15.26
Sample,TE,All_reads,HQ_reads
SRR14308769,dmel_Antennapedia,0.99,0.97
SRR14308769,dmel_wingless,1.01,1.00
SRR14308769,gypsy-29-dsim,0.12,0.00
SRR14308769,gypsy-7-sim1,23.70,17.04
SRR14308769,PPI251,15.70,15.24
Sample,TE,All_reads,HQ_reads
SRR14308770,dmel_Antennapedia,1.00,0.97
SRR14308770,dmel_wingless,1.00,1.00
SRR14308770,gypsy-29-dsim,0.14,0.00
SRR14308770,gypsy-7-sim1,25.37,18.07
SRR14308770,PPI251,16.65,16.21
Sample,TE,All_reads,HQ_reads
SRR14308771,dmel_Antennapedia,1.00,0.98
SRR14308771,dmel_wingless,1.00,0.99
SRR14308771,gypsy-29-dsim,0.14,0.00
SRR14308771,gypsy-7-sim1,24.78,17.79
SRR14308771,PPI251,15.58,15.16
Sample,TE,All_reads,HQ_reads
SRR14308772,dmel_Antennapedia,0.96,0.94
SRR14308772,dmel_wingless,1.04,1.03
SRR14308772,gypsy-29-dsim,0.10,0.00
SRR14308772,gypsy-7-sim1,24.61,17.28
SRR14308772,PPI251,14.36,13.98
Sample,TE,All_reads,HQ_reads
SRR14308773,dmel_Antennapedia,0.97,0.95
SRR14308773,dmel_wingless,1.03,1.02
SRR14308773,gypsy-29-dsim,0.12,0.00
SRR14308773,gypsy-7-sim1,22.12,15.22
SRR14308773,PPI251,15.52,15.04
Sample,TE,All_reads,HQ_reads
SRR14308774,dmel_Antennapedia,0.97,0.95
SRR14308774,dmel_wingless,1.03,1.02
SRR14308774,gypsy-29-dsim,0.10,0.00
SRR14308774,gypsy-7-sim1,22.10,15.12
SRR14308774,PPI251,14.90,14.45
Sample,TE,All_reads,HQ_reads
SRR14308775,dmel_Antennapedia,0.88,0.85
SRR14308775,dmel_wingless,1.12,1.11
SRR14308775,gypsy-29-dsim,0.21,0.01
SRR14308775,gypsy-7-sim1,17.95,14.26
SRR14308775,PPI251,8.04,7.75
Sample,TE,All_reads,HQ_reads
SRR14308776,dmel_Antennapedia,0.87,0.84
SRR14308776,dmel_wingless,1.13,1.13
SRR14308776,gypsy-29-dsim,0.19,0.00
SRR14308776,gypsy-7-sim1,18.18,14.14
SRR14308776,PPI251,8.87,8.57
Sample,TE,All_reads,HQ_reads
SRR23876562,dmel_Antennapedia,1.06,0.61
SRR23876562,dmel_wingless,0.94,0.53
SRR23876562,gypsy-29-dsim,0.16,0.00
SRR23876562,gypsy-7-sim1,7.76,0.08
SRR23876562,PPI251,0.00,0.00
Sample,TE,All_reads,HQ_reads
SRR23876563,dmel_Antennapedia,1.02,0.52
SRR23876563,dmel_wingless,0.98,0.52
SRR23876563,gypsy-29-dsim,0.30,0.01
SRR23876563,gypsy-7-sim1,9.05,0.08
SRR23876563,PPI251,0.00,0.00
Sample,TE,All_reads,HQ_reads
SRR23876564,dmel_Antennapedia,1.09,0.34
SRR23876564,dmel_wingless,0.91,0.39
SRR23876564,gypsy-29-dsim,0.87,0.01
SRR23876564,gypsy-7-sim1,52.53,0.31
SRR23876564,PPI251,0.00,0.00
Sample,TE,All_reads,HQ_reads
SRR23876569,dmel_Antennapedia,1.02,0.60
SRR23876569,dmel_wingless,0.98,0.57
SRR23876569,gypsy-29-dsim,0.11,0.00
SRR23876569,gypsy-7-sim1,14.43,0.10
SRR23876569,PPI251,0.00,0.00
Sample,TE,All_reads,HQ_reads
SRR23876586,dmel_Antennapedia,1.01,0.58
SRR23876586,dmel_wingless,0.99,0.52
SRR23876586,gypsy-29-dsim,0.14,0.00
SRR23876586,gypsy-7-sim1,9.34,0.10
SRR23876586,PPI251,0.00,0.00
Sample,TE,All_reads,HQ_reads
SRR457669,dmel_Antennapedia,1.01,0.84
SRR457669,dmel_wingless,0.99,0.78
SRR457669,gypsy-29-dsim,0.04,0.00
SRR457669,gypsy-7-sim1,5.88,0.04
SRR457669,PPI251,0.00,0.00
Sample,TE,All_reads,HQ_reads
SRR457697,dmel_Antennapedia,1.00,0.84
SRR457697,dmel_wingless,1.00,0.78
SRR457697,gypsy-29-dsim,0.06,0.00
SRR457697,gypsy-7-sim1,5.19,0.02
SRR457697,PPI251,0.00,0.00
Sample,TE,All_reads,HQ_reads
SRR457698,dmel_Antennapedia,1.02,0.81
SRR457698,dmel_wingless,0.98,0.81
SRR457698,gypsy-29-dsim,0.06,0.00
SRR457698,gypsy-7-sim1,6.07,0.02
SRR457698,PPI251,0.00,0.00
Sample,TE,All_reads,HQ_reads
SRR457701,dmel_Antennapedia,1.06,0.92
SRR457701,dmel_wingless,0.94,0.77
SRR457701,gypsy-29-dsim,0.05,0.00
SRR457701,gypsy-7-sim1,8.44,0.03
SRR457701,PPI251,0.00,0.00
Sample,TE,All_reads,HQ_reads
SRR457707,dmel_Antennapedia,0.98,0.77
SRR457707,dmel_wingless,1.02,0.82
SRR457707,gypsy-29-dsim,0.06,0.00
SRR457707,gypsy-7-sim1,7.13,0.03
SRR457707,PPI251,0.00,0.00
Sample,TE,All_reads,HQ_reads
SRR9951090,dmel_Antennapedia,1.01,0.98
SRR9951090,dmel_wingless,0.99,0.98
SRR9951090,gypsy-29-dsim,0.09,0.00
SRR9951090,gypsy-7-sim1,36.59,29.20
SRR9951090,PPI251,22.64,21.70
Sample,TE,All_reads,HQ_reads
SRR1662283,dmel_Antennapedia,1.00,0.96
SRR1662283,dmel_wingless,1.00,0.97
SRR1662283,gypsy-29-dsim,0.10,0.00
SRR1662283,gypsy-7-sim1,39.52,29.01
SRR1662283,PPI251,19.27,18.52
Sample,TE,All_reads,HQ_reads
SRR1663528,dmel_Antennapedia,0.99,0.96
SRR1663528,dmel_wingless,1.01,0.98
SRR1663528,gypsy-29-dsim,0.14,0.00
SRR1663528,gypsy-7-sim1,59.33,46.86
SRR1663528,PPI251,18.27,17.50
Sample,TE,All_reads,HQ_reads
