SRR1663538,dmel_wingless,1.02,0.99
SRR1663538,gypsy-29-dsim,0.14,0.00
SRR1663538,gypsy-7-sim1,26.50,18.53
Sample,TE,All_reads,HQ_reads
SRR1663539,dmel_Antennapedia,0.94,0.90
SRR1663539,dmel_wingless,1.06,1.04
SRR1663539,gypsy-29-dsim,0.13,0.00
SRR1663539,gypsy-7-sim1,27.41,19.56
Sample,TE,All_reads,HQ_reads
SRR1663540,dmel_Antennapedia,0.97,0.93
SRR1663540,dmel_wingless,1.03,1.00
SRR1663540,gypsy-29-dsim,0.12,0.00
SRR1663540,gypsy-7-sim1,31.30,21.04
Sample,TE,All_reads,HQ_reads
SRR1663541,dmel_Antennapedia,1.06,1.03
SRR1663541,dmel_wingless,0.94,0.92
SRR1663541,gypsy-29-dsim,0.09,0.00
SRR1663541,gypsy-7-sim1,14.50,12.19
Sample,TE,All_reads,HQ_reads
SRR1663542,dmel_Antennapedia,0.98,0.94
SRR1663542,dmel_wingless,1.02,0.99
SRR1663542,gypsy-29-dsim,0.14,0.00
SRR1663542,gypsy-7-sim1,30.09,20.76
Sample,TE,All_reads,HQ_reads
SRR1663543,dmel_Antennapedia,0.98,0.94
SRR1663543,dmel_wingless,1.02,0.99
SRR1663543,gypsy-29-dsim,0.09,0.00
SRR1663543,gypsy-7-sim1,30.78,19.35
Sample,TE,All_reads,HQ_reads
SRR1663544,dmel_Antennapedia,1.02,0.98
SRR1663544,dmel_wingless,0.98,0.96
SRR1663544,gypsy-29-dsim,0.14,0.00
SRR1663544,gypsy-7-sim1,29.97,20.37
Sample,TE,All_reads,HQ_reads
SRR1663545,dmel_Antennapedia,1.00,0.96
SRR1663545,dmel_wingless,1.00,0.98
SRR1663545,gypsy-29-dsim,0.17,0.00
SRR1663545,gypsy-7-sim1,43.05,31.93
Sample,TE,All_reads,HQ_reads
SRR1663546,dmel_Antennapedia,1.04,1.02
SRR1663546,dmel_wingless,0.96,0.95
SRR1663546,gypsy-29-dsim,0.06,0.00
SRR1663546,gypsy-7-sim1,30.55,27.51
Sample,TE,All_reads,HQ_reads
SRR1663547,dmel_Antennapedia,0.99,0.94
SRR1663547,dmel_wingless,1.01,0.99
SRR1663547,gypsy-29-dsim,0.11,0.00
SRR1663547,gypsy-7-sim1,32.76,23.59
Sample,TE,All_reads,HQ_reads
SRR1663548,dmel_Antennapedia,1.01,0.97
SRR1663548,dmel_wingless,0.99,0.96
SRR1663548,gypsy-29-dsim,0.13,0.00
SRR1663548,gypsy-7-sim1,38.62,24.67
Sample,TE,All_reads,HQ_reads
SRR1663549,dmel_Antennapedia,1.02,1.00
SRR1663549,dmel_wingless,0.98,0.96
SRR1663549,gypsy-29-dsim,0.07,0.00
SRR1663549,gypsy-7-sim1,24.73,21.81
Sample,TE,All_reads,HQ_reads
SRR1663550,dmel_Antennapedia,1.04,1.01
SRR1663550,dmel_wingless,0.96,0.94
SRR1663550,gypsy-29-dsim,0.12,0.00
SRR1663550,gypsy-7-sim1,29.65,19.99
Sample,TE,All_reads,HQ_reads
SRR1663551,dmel_Antennapedia,0.99,0.96
SRR1663551,dmel_wingless,1.01,0.99
SRR1663551,gypsy-29-dsim,0.13,0.00
SRR1663551,gypsy-7-sim1,34.34,24.72
Sample,TE,All_reads,HQ_reads
SRR1663552,dmel_Antennapedia,0.98,0.94
SRR1663552,dmel_wingless,1.02,1.00
SRR1663552,gypsy-29-dsim,0.08,0.00
SRR1663552,gypsy-7-sim1,27.60,19.12
Sample,TE,All_reads,HQ_reads
SRR1663553,dmel_Antennapedia,1.00,0.96
SRR1663553,dmel_wingless,1.00,0.98
SRR1663553,gypsy-29-dsim,0.08,0.00
SRR1663553,gypsy-7-sim1,47.97,36.68
Sample,TE,All_reads,HQ_reads
SRR1663554,dmel_Antennapedia,0.98,0.95
SRR1663554,dmel_wingless,1.02,1.01
SRR1663554,gypsy-29-dsim,0.04,0.00
SRR1663554,gypsy-7-sim1,28.40,25.26
Sample,TE,All_reads,HQ_reads
SRR1663555,dmel_Antennapedia,1.01,0.97
SRR1663555,dmel_wingless,0.99,0.97
SRR1663555,gypsy-29-dsim,0.11,0.00
SRR1663555,gypsy-7-sim1,37.18,28.57
Sample,TE,All_reads,HQ_reads
SRR1663556,dmel_Antennapedia,0.98,0.94
SRR1663556,dmel_wingless,1.02,1.00
SRR1663556,gypsy-29-dsim,0.14,0.00
SRR1663556,gypsy-7-sim1,30.76,20.47
Sample,TE,All_reads,HQ_reads
SRR1663557,dmel_Antennapedia,0.96,0.92
SRR1663557,dmel_wingless,1.04,1.02
SRR1663557,gypsy-29-dsim,0.11,0.00
SRR1663557,gypsy-7-sim1,35.34,20.52
Sample,TE,All_reads,HQ_reads
SRR1663558,dmel_Antennapedia,0.98,0.94
SRR1663558,dmel_wingless,1.02,1.01
SRR1663558,gypsy-29-dsim,0.12,0.00
SRR1663558,gypsy-7-sim1,39.81,28.65
Sample,TE,All_reads,HQ_reads
SRR1663559,dmel_Antennapedia,0.96,0.93
SRR1663559,dmel_wingless,1.03,1.01
SRR1663559,gypsy-29-dsim,0.12,0.01
SRR1663559,gypsy-7-sim1,23.33,14.82
Sample,TE,All_reads,HQ_reads
SRR1663560,dmel_Antennapedia,1.00,0.96
SRR1663560,dmel_wingless,1.00,0.99
SRR1663560,gypsy-29-dsim,0.13,0.00
SRR1663560,gypsy-7-sim1,39.97,27.68
Sample,TE,All_reads,HQ_reads
SRR1663561,dmel_Antennapedia,1.02,0.99
SRR1663561,dmel_wingless,0.98,0.94
SRR1663561,gypsy-29-dsim,0.12,0.01
SRR1663561,gypsy-7-sim1,29.04,17.77
Sample,TE,All_reads,HQ_reads
SRR1663562,dmel_Antennapedia,1.04,0.99
SRR1663562,dmel_wingless,0.96,0.93
SRR1663562,gypsy-29-dsim,0.11,0.00
SRR1663562,gypsy-7-sim1,29.66,19.58
Sample,TE,All_reads,HQ_reads
SRR1663563,dmel_Antennapedia,0.98,0.94
SRR1663563,dmel_wingless,1.02,0.99
SRR1663563,gypsy-29-dsim,0.09,0.00
SRR1663563,gypsy-7-sim1,26.88,16.74
Sample,TE,All_reads,HQ_reads
SRR1663564,dmel_Antennapedia,1.02,0.98
SRR1663564,dmel_wingless,0.98,0.96
SRR1663564,gypsy-29-dsim,0.12,0.00
SRR1663564,gypsy-7-sim1,34.64,23.07
Sample,TE,All_reads,HQ_reads
SRR1663565,dmel_Antennapedia,1.04,0.98
SRR1663565,dmel_wingless,0.96,0.93
SRR1663565,gypsy-29-dsim,0.08,0.00
SRR1663565,gypsy-7-sim1,39.12,26.04
Sample,TE,All_reads,HQ_reads
SRR1663566,dmel_Antennapedia,1.01,0.96
SRR1663566,dmel_wingless,0.99,0.93
SRR1663566,gypsy-29-dsim,0.10,0.01
SRR1663566,gypsy-7-sim1,32.29,20.38
Sample,TE,All_reads,HQ_reads
SRR1663567,dmel_Antennapedia,1.00,0.95
SRR1663567,dmel_wingless,1.00,0.95
SRR1663567,gypsy-29-dsim,0.09,0.00
SRR1663567,gypsy-7-sim1,34.79,23.30
Sample,TE,All_reads,HQ_reads
SRR1663568,dmel_Antennapedia,1.02,0.95
SRR1663568,dmel_wingless,0.98,0.94
SRR1663568,gypsy-29-dsim,0.10,0.00
SRR1663568,gypsy-7-sim1,43.31,29.28
Sample,TE,All_reads,HQ_reads
SRR1663569,dmel_Antennapedia,1.00,0.96
SRR1663569,dmel_wingless,1.00,0.96
SRR1663569,gypsy-29-dsim,0.12,0.00
SRR1663569,gypsy-7-sim1,25.60,15.88
Sample,TE,All_reads,HQ_reads
SRR1663570,dmel_Antennapedia,1.02,0.96
SRR1663570,dmel_wingless,0.98,0.94
SRR1663570,gypsy-29-dsim,0.08,0.00
SRR1663570,gypsy-7-sim1,24.31,14.33
Sample,TE,All_reads,HQ_reads
SRR1663571,dmel_Antennapedia,1.01,0.96
SRR1663571,dmel_wingless,0.99,0.95
SRR1663571,gypsy-29-dsim,0.10,0.00
SRR1663571,gypsy-7-sim1,35.22,22.24
Sample,TE,All_reads,HQ_reads
SRR1663572,dmel_Antennapedia,1.03,0.99
SRR1663572,dmel_wingless,0.97,0.96
SRR1663572,gypsy-29-dsim,0.12,0.00
SRR1663572,gypsy-7-sim1,31.59,22.56
Sample,TE,All_reads,HQ_reads
SRR1663573,dmel_Antennapedia,1.00,0.96
SRR1663573,dmel_wingless,1.00,0.98
SRR1663573,gypsy-29-dsim,0.10,0.01
SRR1663573,gypsy-7-sim1,26.70,14.67
Sample,TE,All_reads,HQ_reads
SRR1663574,dmel_Antennapedia,1.03,0.99
SRR1663574,dmel_wingless,0.97,0.95
SRR1663574,gypsy-29-dsim,0.11,0.00
SRR1663574,gypsy-7-sim1,42.16,29.13
Sample,TE,All_reads,HQ_reads
SRR1663575,dmel_Antennapedia,0.99,0.95
SRR1663575,dmel_wingless,1.01,0.97
SRR1663575,gypsy-29-dsim,0.13,0.00
SRR1663575,gypsy-7-sim1,44.40,29.26
Sample,TE,All_reads,HQ_reads
SRR1663576,dmel_Antennapedia,1.03,0.99
SRR1663576,dmel_wingless,0.97,0.93
SRR1663576,gypsy-29-dsim,0.13,0.01
SRR1663576,gypsy-7-sim1,35.30,20.98
Sample,TE,All_reads,HQ_reads
SRR1663577,dmel_Antennapedia,1.00,0.96
SRR1663577,dmel_wingless,1.00,0.97
SRR1663577,gypsy-29-dsim,0.09,0.00
SRR1663577,gypsy-7-sim1,31.27,19.47
Sample,TE,All_reads,HQ_reads
SRR1663578,dmel_Antennapedia,1.04,1.00
SRR1663578,dmel_wingless,0.96,0.93
SRR1663578,gypsy-29-dsim,0.09,0.00
SRR1663578,gypsy-7-sim1,26.53,17.10
Sample,TE,All_reads,HQ_reads
SRR1663579,dmel_Antennapedia,1.01,0.97
SRR1663579,dmel_wingless,0.99,0.97
SRR1663579,gypsy-29-dsim,0.09,0.00
SRR1663579,gypsy-7-sim1,32.65,21.21
Sample,TE,All_reads,HQ_reads
SRR1663580,dmel_Antennapedia,1.01,0.97
SRR1663580,dmel_wingless,0.99,0.98
SRR1663580,gypsy-29-dsim,0.13,0.00
SRR1663580,gypsy-7-sim1,31.56,20.84
Sample,TE,All_reads,HQ_reads
SRR1663581,dmel_Antennapedia,1.01,0.96
SRR1663581,dmel_wingless,0.99,0.96
SRR1663581,gypsy-29-dsim,0.15,0.00
SRR1663581,gypsy-7-sim1,31.98,20.40
Sample,TE,All_reads,HQ_reads
SRR1663582,dmel_Antennapedia,1.02,0.97
SRR1663582,dmel_wingless,0.98,0.93
SRR1663582,gypsy-29-dsim,0.09,0.00
SRR1663582,gypsy-7-sim1,41.79,28.14
Sample,TE,All_reads,HQ_reads
SRR1663583,dmel_Antennapedia,1.01,0.96
SRR1663583,dmel_wingless,0.99,0.95
SRR1663583,gypsy-29-dsim,0.09,0.00
SRR1663583,gypsy-7-sim1,39.79,25.87
Sample,TE,All_reads,HQ_reads
SRR1663584,dmel_Antennapedia,0.98,0.93
SRR1663584,dmel_wingless,1.02,0.99
SRR1663584,gypsy-29-dsim,0.10,0.00
SRR1663584,gypsy-7-sim1,41.98,28.19
Sample,TE,All_reads,HQ_reads
SRR1663585,dmel_Antennapedia,1.01,0.97
SRR1663585,dmel_wingless,0.98,0.95
SRR1663585,gypsy-29-dsim,0.12,0.00
SRR1663585,gypsy-7-sim1,34.56,22.42
Sample,TE,All_reads,HQ_reads
SRR1663586,dmel_Antennapedia,1.01,0.96
SRR1663586,dmel_wingless,0.99,0.97
SRR1663586,gypsy-29-dsim,0.09,0.00
SRR1663586,gypsy-7-sim1,37.93,23.32
Sample,TE,All_reads,HQ_reads
SRR1663587,dmel_Antennapedia,1.00,0.95
SRR1663587,dmel_wingless,1.00,0.97
SRR1663587,gypsy-29-dsim,0.10,0.01
SRR1663587,gypsy-7-sim1,28.55,18.06
Sample,TE,All_reads,HQ_reads
SRR1663588,dmel_Antennapedia,1.00,0.94
SRR1663588,dmel_wingless,1.00,0.94
SRR1663588,gypsy-29-dsim,0.10,0.00
SRR1663588,gypsy-7-sim1,23.45,12.57
Sample,TE,All_reads,HQ_reads
SRR1663589,dmel_Antennapedia,1.00,0.96
SRR1663589,dmel_wingless,1.00,0.98
SRR1663589,gypsy-29-dsim,0.10,0.00
SRR1663589,gypsy-7-sim1,33.71,22.20
Sample,TE,All_reads,HQ_reads
SRR1663590,dmel_Antennapedia,1.00,0.96
SRR1663590,dmel_wingless,1.00,0.98
SRR1663590,gypsy-29-dsim,0.10,0.00
SRR1663590,gypsy-7-sim1,27.60,17.64
Sample,TE,All_reads,HQ_reads
SRR1663591,dmel_Antennapedia,1.03,0.97
SRR1663591,dmel_wingless,0.97,0.93
SRR1663591,gypsy-29-dsim,0.11,0.00
SRR1663591,gypsy-7-sim1,29.23,18.22
Sample,TE,All_reads,HQ_reads
SRR1663592,dmel_Antennapedia,1.02,0.98
SRR1663592,dmel_wingless,0.98,0.95
SRR1663592,gypsy-29-dsim,0.16,0.00
SRR1663592,gypsy-7-sim1,25.92,15.20
Sample,TE,All_reads,HQ_reads
SRR1663593,dmel_Antennapedia,1.00,0.95
SRR1663593,dmel_wingless,1.00,0.98
SRR1663593,gypsy-29-dsim,0.10,0.00
SRR1663593,gypsy-7-sim1,30.21,18.99
Sample,TE,All_reads,HQ_reads
SRR1663594,dmel_Antennapedia,1.09,1.04
SRR1663594,dmel_wingless,0.91,0.89
SRR1663594,gypsy-29-dsim,0.12,0.00
SRR1663594,gypsy-7-sim1,34.03,20.75
Sample,TE,All_reads,HQ_reads
SRR1663595,dmel_Antennapedia,0.99,0.96
SRR1663595,dmel_wingless,1.00,0.99
SRR1663595,gypsy-29-dsim,0.11,0.00
SRR1663595,gypsy-7-sim1,28.80,17.66
Sample,TE,All_reads,HQ_reads
SRR1663596,dmel_Antennapedia,1.06,0.98
SRR1663596,dmel_wingless,0.94,0.91
SRR1663596,gypsy-29-dsim,0.11,0.00
SRR1663596,gypsy-7-sim1,41.01,27.77
Sample,TE,All_reads,HQ_reads
SRR1663597,dmel_Antennapedia,1.00,0.97
SRR1663597,dmel_wingless,1.00,0.97
SRR1663597,gypsy-29-dsim,0.13,0.00
SRR1663597,gypsy-7-sim1,34.53,24.04
Sample,TE,All_reads,HQ_reads
SRR1663598,dmel_Antennapedia,1.00,0.95
SRR1663598,dmel_wingless,1.00,0.98
SRR1663598,gypsy-29-dsim,0.09,0.00
SRR1663598,gypsy-7-sim1,38.89,25.64
Sample,TE,All_reads,HQ_reads
SRR1663599,dmel_Antennapedia,1.00,0.95
SRR1663599,dmel_wingless,1.00,0.94
SRR1663599,gypsy-29-dsim,0.13,0.00
SRR1663599,gypsy-7-sim1,28.97,18.88
Sample,TE,All_reads,HQ_reads
SRR1663600,dmel_Antennapedia,0.94,0.90
SRR1663600,dmel_wingless,1.06,1.02
SRR1663600,gypsy-29-dsim,0.16,0.01
SRR1663600,gypsy-7-sim1,29.46,23.15
Sample,TE,All_reads,HQ_reads
SRR1663601,dmel_Antennapedia,0.97,0.94
SRR1663601,dmel_wingless,1.02,0.99
SRR1663601,gypsy-29-dsim,0.12,0.00
SRR1663601,gypsy-7-sim1,35.41,28.05
Sample,TE,All_reads,HQ_reads
SRR1663602,dmel_Antennapedia,0.96,0.92
SRR1663602,dmel_wingless,1.04,1.01
SRR1663602,gypsy-29-dsim,0.10,0.01
SRR1663602,gypsy-7-sim1,4.04,0.25
Sample,TE,All_reads,HQ_reads
SRR1663603,dmel_Antennapedia,0.99,0.95
SRR1663603,dmel_wingless,1.01,0.98
SRR1663603,gypsy-29-dsim,0.11,0.00
SRR1663603,gypsy-7-sim1,31.71,21.40
Sample,TE,All_reads,HQ_reads
SRR1663604,dmel_Antennapedia,0.93,0.90
SRR1663604,dmel_wingless,1.07,1.05
SRR1663604,gypsy-29-dsim,0.09,0.00
SRR1663604,gypsy-7-sim1,29.26,19.67
Sample,TE,All_reads,HQ_reads
SRR1663605,dmel_Antennapedia,1.00,0.95
SRR1663605,dmel_wingless,1.00,0.97
SRR1663605,gypsy-29-dsim,0.09,0.00
SRR1663605,gypsy-7-sim1,32.90,20.47
Sample,TE,All_reads,HQ_reads
SRR1663606,dmel_Antennapedia,0.95,0.92
SRR1663606,dmel_wingless,1.04,1.00
SRR1663606,gypsy-29-dsim,0.08,0.00
SRR1663606,gypsy-7-sim1,27.55,20.79
Sample,TE,All_reads,HQ_reads
SRR1663607,dmel_Antennapedia,0.97,0.93
SRR1663607,dmel_wingless,1.03,1.00
SRR1663607,gypsy-29-dsim,0.11,0.00
SRR1663607,gypsy-7-sim1,13.81,9.15
Sample,TE,All_reads,HQ_reads
SRR1663608,dmel_Antennapedia,1.02,0.98
SRR1663608,dmel_wingless,0.98,0.95
SRR1663608,gypsy-29-dsim,0.13,0.00
SRR1663608,gypsy-7-sim1,35.18,25.97
Sample,TE,All_reads,HQ_reads
SRR1663609,dmel_Antennapedia,1.02,0.98
SRR1663609,dmel_wingless,0.98,0.96
SRR1663609,gypsy-29-dsim,0.11,0.00
SRR1663609,gypsy-7-sim1,32.76,24.22
Sample,TE,All_reads,HQ_reads
SRR1663610,dmel_Antennapedia,0.97,0.93
SRR1663610,dmel_wingless,1.03,1.01
SRR1663610,gypsy-29-dsim,0.09,0.00
SRR1663610,gypsy-7-sim1,26.29,17.80
Sample,TE,All_reads,HQ_reads
SRR1663611,dmel_Antennapedia,0.97,0.93
SRR1663611,dmel_wingless,1.03,0.99
SRR1663611,gypsy-29-dsim,0.12,0.00
SRR1663611,gypsy-7-sim1,33.39,24.12
Sample,TE,All_reads,HQ_reads
SRR1769729,dmel_Antennapedia,0.98,0.95
SRR1769729,dmel_wingless,1.02,0.99
SRR1769729,gypsy-29-dsim,0.12,0.00
SRR1769729,gypsy-7-sim1,27.88,23.00
